Fecha | ID | Estado | Agente | Nombre Entidad
2023-05-11 | 20231511913 | Judicially Diss | Marcio Andrade            | Linjadeo Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231511919 | Judicially Diss | Marcio Andrade            | Manolio Professionals LLC, Dissolved September 5, 2024
2023-05-11 | 20231511926 | Judicially Diss | Marcio Andrade            | Monterio Pro LLC, Dissolved September 5, 2024
2023-05-11 | 20231511931 | Judicially Diss | Marcio Andrade            | Notirumvaso Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231511935 | Judicially Diss | Marcio Andrade            | Nuevonio Association LLC, Dissolved September 5, 2024
2023-05-11 | 20231511938 | Judicially Diss | Marcio Andrade            | Nopliony Digital LLC, Dissolved September 5, 2024
2023-05-11 | 20231511940 | Judicially Diss | Marcio Andrade            | Oplincoly Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231511944 | Judicially Diss | Marcio Andrade            | Ojasmo Manufacturing LLC, Dissolved September 5, 2024
2023-05-11 | 20231511947 | Judicially Diss | Marcio Andrade            | Ponchero Consulting LLC, Dissolved September 5, 2024
2023-05-11 | 20231511949 | Judicially Diss | Marcio Andrade            | Policarpeo Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231511951 | Judicially Diss | Marcio Andrade            | Quemadosio Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231511958 | Judicially Diss | Marcio Andrade            | Quintupo Tomorrow LLC, Dissolved September 5, 2024
2023-05-11 | 20231511961 | Judicially Diss | Marcio Andrade            | Rastrepo Applications LLC, Dissolved September 5, 2024
2023-05-11 | 20231511973 | Judicially Diss | Marcio Andrade            | Rosadox Global LLC, Dissolved September 5, 2024
2023-05-11 | 20231511981 | Judicially Diss | Marcio Andrade            | Santamento Support LLC, Dissolved September 5, 2024
2023-05-11 | 20231511992 | Judicially Diss | Marcio Andrade            | Salamangas Special LLC, Dissolved September 5, 2024
2023-05-11 | 20231512001 | Judicially Diss | Marcio Andrade            | Trabajoly Shop LLC, Dissolved September 5, 2024
2023-05-11 | 20231512009 | Judicially Diss | Marcio Andrade            | Tercolio Royals LLC, Dissolved September 5, 2024
2023-05-11 | 20231512041 | Judicially Diss | Marcio Andrade            | Uparioty Revolutions LLC, Dissolved September 5, 2024
2023-05-11 | 20231512050 | Judicially Diss | Marcio Andrade            | Ulamento Investments LLC, Dissolved September 5, 2024
2023-05-11 | 20231512057 | Judicially Diss | Marcio Andrade            | Tertoyio International LLC, Dissolved September 5, 2024
2023-05-11 | 20231512063 | Judicially Diss | Marcio Andrade            | Truconada Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231512069 | Judicially Diss | Marcio Andrade            | Vasotintol Home LLC, Dissolved September 5, 2024
2023-05-11 | 20231512084 | Judicially Diss | Marcio Andrade            | Venevoladio Productions LLC, Dissolved September 5, 2024
2023-05-11 | 20231512096 | Judicially Diss | Marcio Andrade            | Xolopo Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231512117 | Judicially Diss | Marcio Andrade            | Xamanjato Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231512126 | Judicially Diss | Marcio Andrade            | Zumipolio Shop LLC, Dissolved September 5, 2024
2023-05-11 | 20231512137 | Judicially Diss | Marcio Andrade            | Fromt Software LLC, Dissolved September 5, 2024
2023-05-11 | 20231512145 | Judicially Diss | Marcio Andrade            | Nolis Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231512146 | Judicially Diss | Marcio Andrade            | Cinal Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231512152 | Judicially Diss | Marcio Andrade            | Dolen Center LLC, Dissolved September 5, 2024
2023-05-11 | 20231512159 | Judicially Diss | Marcio Andrade            | Teria World LLC, Dissolved September 5, 2024
2023-05-11 | 20231512162 | Judicially Diss | Marcio Andrade            | Cinal Association LLC, Dissolved September 5, 2024
2023-05-11 | 20231512167 | Judicially Diss | Marcio Andrade            | Sigel Tomorrow LLC, Dissolved September 5, 2024
2023-05-11 | 20231512168 | Judicially Diss | Marcio Andrade            | Aluminazo Shop LLC, Dissolved September 5, 2024
2023-05-11 | 20231512171 | Judicially Diss | Marcio Andrade            | Cretol Home LLC, Dissolved September 5, 2024
2023-05-11 | 20231512177 | Judicially Diss | Marcio Andrade            | Nerol Special LLC, Dissolved September 5, 2024
2023-05-11 | 20231512180 | Judicially Diss | Marcio Andrade            | Apolotinjo Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231512181 | Judicially Diss | Marcio Andrade            | Lador Global LLC, Dissolved September 5, 2024
2023-05-11 | 20231512186 | Judicially Diss | Marcio Andrade            | Apolinto Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231512189 | Judicially Diss | Marcio Andrade            | Cidel Agency LLC, Dissolved September 5, 2024
2023-05-11 | 20231512201 | Judicially Diss | Marcio Andrade            | Licar System LLC, Dissolved September 5, 2024
2023-05-11 | 20231512208 | Judicially Diss | Marcio Andrade            | Cudol Investments LLC, Dissolved September 5, 2024
2023-05-11 | 20231512212 | Judicially Diss | Marcio Andrade            | Butacony Productions LLC, Dissolved September 5, 2024
2023-05-11 | 20231512214 | Judicially Diss | Marcio Andrade            | Donel Group LLC, Dissolved September 5, 2024
2023-05-11 | 20231512222 | Judicially Diss | Marcio Andrade            | Biyancun Home LLC, Dissolved September 5, 2024
2023-05-11 | 20231512259 | Judicially Diss | Marcio Andrade            | Blanverto International LLC, Dissolved September 5, 2024
2023-05-11 | 20231512276 | Judicially Diss | Marcio Andrade            | Cresdolino Investments LLC, Dissolved September 5, 2024
2023-05-11 | 20231512303 | Judicially Diss | Marcio Andrade            | Clinjotio Revolutions LLC, Dissolved September 5, 2024
2023-05-11 | 20231512309 | Judicially Diss | Marcio Andrade            | Bolsem Sports LLC, Dissolved September 5, 2024
2023-05-11 | 20231512324 | Judicially Diss | Marcio Andrade            | Rectal Future LLC, Dissolved September 5, 2024
2023-05-11 | 20231512330 | Judicially Diss | Marcio Andrade            | Binal Manufacturing LLC, Dissolved September 5, 2024
2023-05-11 | 20231512346 | Judicially Diss | Marcio Andrade            | Ducel Services LLC, Dissolved September 5, 2024
2023-05-11 | 20231512349 | Judicially Diss | Marcio Andrade            | Cienbracio Royals LLC, Dissolved September 5, 2024
2023-05-11 | 20231512359 | Judicially Diss | Marcio Andrade            | Notel Royals LLC, Dissolved September 5, 2024
2023-05-11 | 20231512373 | Judicially Diss | Marcio Andrade            | Basel Center LLC, Dissolved September 5, 2024
2023-05-11 | 20231512379 | Judicially Diss | Marcio Andrade            | Durandifo Shop LLC, Dissolved September 5, 2024
2023-05-11 | 20231512380 | Judicially Diss | Marcio Andrade            | Polben Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231512385 | Judicially Diss | Marcio Andrade            | Lauser Tomorrow LLC, Dissolved September 5, 2024
2023-05-11 | 20231512399 | Judicially Diss | Marcio Andrade            | Pomol Industries LLC, Dissolved September 5, 2024
2023-05-11 | 20231512422 | Judicially Diss | Marcio Andrade            | Denmarco Special LLC, Dissolved September 5, 2024
2023-05-11 | 20231512424 | Judicially Diss | Marcio Andrade            | Despil Professionals LLC, Dissolved September 5, 2024
2023-05-11 | 20231512435 | Judicially Diss | Marcio Andrade            | Grenel Business LLC, Dissolved September 5, 2024
2023-05-11 | 20231512438 | Judicially Diss | Marcio Andrade            | Damipoly Support LLC, Dissolved September 5, 2024
2023-05-11 | 20231512454 | Judicially Diss | Marcio Andrade            | Enridenso Global LLC, Dissolved September 5, 2024
2023-05-11 | 20231512459 | Judicially Diss | Marcio Andrade            | Clean Free Global LLC, Dissolved September 5, 2024
2023-05-11 | 20231512467 | Judicially Diss | Marcio Andrade            | Software Tree LLC, Dissolved September 5, 2024
2023-05-11 | 20231512470 | Judicially Diss | Marcio Andrade            | Enjitorio Applications LLC, Dissolved September 5, 2024
2023-05-11 | 20231512479 | Judicially Diss | Marcio Andrade            | Milf Sport Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231512484 | Judicially Diss | Marcio Andrade            | Note Card LLC, Dissolved September 5, 2024
2023-05-11 | 20231512491 | Judicially Diss | Marcio Andrade            | Ezasdreto Tomorrow LLC, Dissolved September 5, 2024
2023-05-11 | 20231512495 | Judicially Diss | Marcio Andrade            | Home From Software LLC, Dissolved September 5, 2024
2023-05-11 | 20231512503 | Judicially Diss | Marcio Andrade            | Lefren Services LLC, Dissolved September 5, 2024
2023-05-11 | 20231512514 | Judicially Diss | Marcio Andrade            | Bifel Future LLC, Dissolved September 5, 2024
2023-05-11 | 20231512531 | Judicially Diss | Marcio Andrade            | Freder Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231512536 | Judicially Diss | Marcio Andrade            | Fulaniyo Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231512538 | Judicially Diss | Marcio Andrade            | Wertir Professionals LLC, Dissolved September 5, 2024
2023-05-11 | 20231512544 | Judicially Diss | Marcio Andrade            | System Tree LLC, Dissolved September 5, 2024
2023-05-11 | 20231512550 | Judicially Diss | Marcio Andrade            | Card System LLC, Dissolved September 5, 2024
2023-05-11 | 20231512557 | Judicially Diss | Marcio Andrade            | Fastipolen Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231512560 | Judicially Diss | Marcio Andrade            | Fast Services Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231512562 | Judicially Diss | Marcio Andrade            | Print Copy LLC, Dissolved September 5, 2024
2023-05-11 | 20231512569 | Judicially Diss | Marcio Andrade            | Fontayunco Consulting LLC, Dissolved September 5, 2024
2023-05-11 | 20231512572 | Judicially Diss | Marcio Andrade            | Bloq Hard LLC, Dissolved September 5, 2024
2023-05-11 | 20231512581 | Judicially Diss | Marcio Andrade            | Hard Dark LLC, Dissolved September 5, 2024
2023-05-11 | 20231512602 | Judicially Diss | Marcio Andrade            | Geojonte Manufacturing LLC, Dissolved September 5, 2024
2023-05-11 | 20231512773 | Judicially Diss | Marcio Andrade            | Glanmote Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231512788 | Judicially Diss | Marcio Andrade            | Gringafo Digital LLC, Dissolved September 5, 2024
2023-05-11 | 20231512848 | Judicially Diss | Marcio Andrade            | Hiloponti Association LLC, Dissolved September 5, 2024
2023-05-11 | 20231512867 | Judicially Diss | Marcio Andrade            | Humocolio Solutions LLC, Dissolved September 5, 2024
2023-05-11 | 20231512877 | Judicially Diss | Marcio Andrade            | Holominsa Business LLC, Dissolved September 5, 2024
2023-05-11 | 20231512923 | Judicially Diss | Marcio Andrade            | Igrastemo Pro LLC, Dissolved September 5, 2024
2023-05-11 | 20231512941 | Judicially Diss | Marcio Andrade            | Ifonmasepe Professionals LLC, Dissolved September 5, 2024
2023-05-11 | 20231512951 | Judicially Diss | Marcio Andrade            | Ilicanto Center LLC, Dissolved September 5, 2024
2023-05-11 | 20231512966 | Judicially Diss | Marcio Andrade            | Jedeonmi Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231512984 | Judicially Diss | Marcio Andrade            | Jojoplanto Industries LLC, Dissolved September 5, 2024
2023-05-11 | 20231512995 | Judicially Diss | Marcio Andrade            | Jodionmo Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231513887 | Judicially Diss | Marcio Andrade            | Glincoly Agency LLC, Dissolved September 5, 2024
2023-05-11 | 20231513912 | Judicially Diss | Marcio Andrade            | Haragraso Investments LLC, Dissolved September 5, 2024
2023-05-11 | 20231513935 | Judicially Diss | Marcio Andrade            | Ilumony Global LLC, Dissolved September 5, 2024
2023-05-11 | 20231513955 | Judicially Diss | Marcio Andrade            | Jopolun Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231514518 | Judicially Diss | Marcio Andrade            | Loanyto Future LLC, Dissolved September 5, 2024
2023-05-11 | 20231514540 | Judicially Diss | Marcio Andrade            | Manterio Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231514558 | Judicially Diss | Marcio Andrade            | Nasdemio Association LLC, Dissolved September 5, 2024
2023-05-11 | 20231514583 | Judicially Diss | Marcio Andrade            | Opiloterio Solutions LLC, Dissolved September 5, 2024
2023-05-11 | 20231514613 | Judicially Diss | Marcio Andrade            | Perfilio Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231514635 | Judicially Diss | Marcio Andrade            | Resdefo Shop LLC, Dissolved September 5, 2024
2023-05-11 | 20231514653 | Judicially Diss | Marcio Andrade            | Sultaden Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231514662 | Judicially Diss | Marcio Andrade            | Tresadex Digital LLC, Dissolved September 5, 2024
2023-05-11 | 20231514674 | Judicially Diss | Marcio Andrade            | Usacenio Support LLC, Dissolved September 5, 2024
2023-05-11 | 20231514686 | Judicially Diss | Marcio Andrade            | Vomuyio Multinational LLC, Dissolved September 5, 2024
2023-05-11 | 20231514702 | Judicially Diss | Marcio Andrade            | Xoliomy International LLC, Dissolved September 5, 2024
2023-05-11 | 20231514705 | Judicially Diss | Marcio Andrade            | Kentacio Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231514719 | Judicially Diss | Marcio Andrade            | Yasdefren Royals LLC, Dissolved September 5, 2024
2023-05-11 | 20231514734 | Judicially Diss | Marcio Andrade            | Zapalio Revolutions LLC, Dissolved September 5, 2024
2023-05-11 | 20231514756 | Judicially Diss | Marcio Andrade            | Amanlio Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231514770 | Judicially Diss | Marcio Andrade            | Bembasio Store LLC, Dissolved September 5, 2024
2023-05-11 | 20231514793 | Judicially Diss | Marcio Andrade            | Cedulante Consulting LLC, Dissolved September 5, 2024
2023-05-11 | 20231514804 | Judicially Diss | Marcio Andrade            | Deuranco Industries LLC, Dissolved September 5, 2024
2023-05-11 | 20231514814 | Judicially Diss | Marcio Andrade            | Kocolismo Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231514845 | Judicially Diss | Marcio Andrade            | Kensado International LLC, Dissolved September 5, 2024
2023-05-11 | 20231514869 | Judicially Diss | Marcio Andrade            | Lumanterio Special LLC, Dissolved September 5, 2024
2023-05-11 | 20231514874 | Judicially Diss | Marcio Andrade            | Leoponte Shop LLC, Dissolved September 5, 2024
2023-05-11 | 20231514881 | Judicially Diss | Marcio Andrade            | Lifrenso Networks LLC, Dissolved September 5, 2024
2023-05-11 | 20231514887 | Judicially Diss | Marcio Andrade            | Mentefaso Royals LLC, Dissolved September 5, 2024
2023-05-11 | 20231514892 | Judicially Diss | Marcio Andrade            | Molinjaso Revolutions LLC, Dissolved September 5, 2024
2023-05-11 | 20231514896 | Judicially Diss | Marcio Andrade            | Nanmedo Productions LLC, Dissolved September 5, 2024
2023-05-11 | 20231514923 | Judicially Diss | Marcio Andrade            | Nehandro Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231514938 | Judicially Diss | Marcio Andrade            | Orinoplo Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231514942 | Judicially Diss | Marcio Andrade            | Okirondi Association LLC, Dissolved September 5, 2024
2023-05-11 | 20231514953 | Judicially Diss | Marcio Andrade            | Plasdemo Business LLC, Dissolved September 5, 2024
2023-05-11 | 20231515005 | Judicially Diss | Marcio Andrade            | Prantelio Consulting LLC, Dissolved September 5, 2024
2023-05-11 | 20231515010 | Judicially Diss | Marcio Andrade            | Plutomanco Special LLC, Dissolved September 5, 2024
2023-05-11 | 20231515016 | Judicially Diss | Marcio Andrade            | Quenmigo Home LLC, Dissolved September 5, 2024
2023-05-11 | 20231515022 | Judicially Diss | Marcio Andrade            | Quimisote Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231515028 | Judicially Diss | Marcio Andrade            | Quemacro Tomorrow LLC, Dissolved September 5, 2024
2023-05-11 | 20231515030 | Judicially Diss | Marcio Andrade            | Rasdremo Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231515039 | Judicially Diss | Marcio Andrade            | Roscotajo Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231515043 | Judicially Diss | Marcio Andrade            | Rotomayin Industries LLC, Dissolved September 5, 2024
2023-05-11 | 20231515047 | Judicially Diss | Marcio Andrade            | Sunvacoly Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231515050 | Judicially Diss | Marcio Andrade            | Sensamanco Home LLC, Dissolved September 5, 2024
2023-05-11 | 20231515056 | Judicially Diss | Marcio Andrade            | Sodiofyn Shop LLC, Dissolved September 5, 2024
2023-05-11 | 20231515058 | Judicially Diss | Marcio Andrade            | Tenjarfo International LLC, Dissolved September 5, 2024
2023-05-11 | 20231515112 | Judicially Diss | Marcio Andrade            | Tongonalo Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231515120 | Judicially Diss | Marcio Andrade            | Tuarteko Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231515128 | Judicially Diss | Marcio Andrade            | Ujiliopin Digital LLC, Dissolved September 5, 2024
2023-05-11 | 20231515147 | Judicially Diss | Marcio Andrade            | Vasopenso Special LLC, Dissolved September 5, 2024
2023-05-11 | 20231515204 | Judicially Diss | Marcio Andrade            | Vioponmo Investments LLC, Dissolved September 5, 2024
2023-05-11 | 20231515207 | Judicially Diss | Marcio Andrade            | Velaponte International LLC, Dissolved September 5, 2024
2023-05-11 | 20231515211 | Judicially Diss | Marcio Andrade            | Xeolopimo Special LLC, Dissolved September 5, 2024
2023-05-11 | 20231515218 | Judicially Diss | Marcio Andrade            | Xolopreso Networks LLC, Dissolved September 5, 2024
2023-05-11 | 20231515223 | Judicially Diss | Marcio Andrade            | Xoponmio Center LLC, Dissolved September 5, 2024
2023-05-11 | 20231515237 | Judicially Diss | Marcio Andrade            | Yuntalio Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231515244 | Judicially Diss | Marcio Andrade            | Yioxioly Local LLC, Dissolved September 5, 2024
2023-05-11 | 20231515245 | Judicially Diss | Marcio Andrade            | Yemasdo Home LLC, Dissolved September 5, 2024
2023-05-11 | 20231515251 | Judicially Diss | Marcio Andrade            | Zolotro Shop LLC, Dissolved September 5, 2024
2023-05-11 | 20231515253 | Judicially Diss | Marcio Andrade            | Zescreto Special LLC, Dissolved September 5, 2024
2023-05-11 | 20231515259 | Judicially Diss | Marcio Andrade            | Zartenio Solutions LLC, Dissolved September 5, 2024
2023-05-11 | 20231515263 | Judicially Diss | Marcio Andrade            | Zotomasfo Productions LLC, Dissolved September 5, 2024
2023-05-11 | 20231511897 | Judicially Diss | Marcio Garcia Andrade     | Kobalium Support LLC, Dissolved September 5, 2024
2023-05-11 | 20231512738 | Judicially Diss | Marcio Garcia Andrade     | Ceteurhache Systems LLC, Dissolved September 5, 2024
2023-05-11 | 20231513485 | Judicially Diss | MARCIO GARCIA ANDRADE     | Zeemna Analytics LLC, Dissolved September 5, 2024
2023-05-11 | 20231513764 | Judicially Diss | Marcio Garcia Andrade     | Tindel Professionals LLC, Dissolved September 5, 2024
2023-05-11 | 20231513874 | Judicially Diss | MARCIO GARCIA ANDRADE     | Heridasol Services LLC, Dissolved September 5, 2024
2023-05-11 | 20231513961 | Judicially Diss | Marcio Garcia Andrade     | Luyer Multinational LLC, Dissolved September 5, 2024
2023-05-11 | 20231514288 | Judicially Diss | MARCIO GARCIA ANDRADE     | Courtla Trading LLC, Dissolved September 5, 2024
2023-05-11 | 20231511822 | Judicially Diss | Marcio Garcia Andrade     | Fillnoe Future LLC, Dissolved September 5, 2024
2023-05-11 | 20231511824 | Judicially Diss | Marcio Garcia Andrade     | Teese Pro Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231511826 | Judicially Diss | Marcio Garcia Andrade     | Lenflec Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231511827 | Judicially Diss | Marcio Garcia Andrade     | Tedugles Center LLC, Dissolved September 5, 2024
2023-05-11 | 20231511829 | Judicially Diss | Marcio Garcia Andrade     | Nentellci Experts LLC, Dissolved September 5, 2024
2023-05-11 | 20231511831 | Judicially Diss | Marcio Garcia Andrade     | Pellxicle Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231511834 | Judicially Diss | Marcio Garcia Andrade     | Gantine Future LLC, Dissolved September 5, 2024
2023-05-11 | 20231511837 | Judicially Diss | Marcio Garcia Andrade     | Ergotier Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231511839 | Judicially Diss | Marcio Garcia Andrade     | Lencor Center LLC, Dissolved September 5, 2024
2023-05-11 | 20231511840 | Judicially Diss | Marcio Garcia Andrade     | Bircie Experts LLC, Dissolved September 5, 2024
2023-05-11 | 20231511842 | Judicially Diss | Marcio Garcia Andrade     | Foudukes Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231511843 | Judicially Diss | Marcio Garcia Andrade     | Elmire Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231511844 | Judicially Diss | Marcio Garcia Andrade     | Susufe Store LLC, Dissolved September 5, 2024
2023-05-11 | 20231511845 | Judicially Diss | Marcio Garcia Andrade     | Wagare Support LLC, Dissolved September 5, 2024
2023-05-11 | 20231511846 | Judicially Diss | Marcio Garcia Andrade     | Mirke Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231511847 | Judicially Diss | Marcio Garcia Andrade     | Veronflico Store LLC, Dissolved September 5, 2024
2023-05-11 | 20231511848 | Judicially Diss | Marcio Garcia Andrade     | Lesal Systems LLC, Dissolved September 5, 2024
2023-05-11 | 20231511849 | Judicially Diss | Marcio Garcia Andrade     | Couirzin Tools LLC, Dissolved September 5, 2024
2023-05-11 | 20231511850 | Judicially Diss | Marcio Garcia Andrade     | Unankeze Future LLC, Dissolved September 5, 2024
2023-05-11 | 20231511854 | Judicially Diss | Marcio Garcia Andrade     | Ezpere Global LLC, Dissolved September 5, 2024
2023-05-11 | 20231511855 | Judicially Diss | Marcio Garcia Andrade     | Voirclat Network LLC, Dissolved September 5, 2024
2023-05-11 | 20231511857 | Judicially Diss | Marcio Garcia Andrade     | Honglu Experts LLC, Dissolved September 5, 2024
2023-05-11 | 20231511858 | Judicially Diss | Marcio Garcia Andrade     | Renchere Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231511859 | Judicially Diss | Marcio Garcia Andrade     | Bienla Pro Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231511860 | Judicially Diss | Marcio Garcia Andrade     | Lergal Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231511861 | Judicially Diss | Marcio Garcia Andrade     | Yesui Tools LLC, Dissolved September 5, 2024
2023-05-11 | 20231511863 | Judicially Diss | Marcio Garcia Andrade     | Merlou Store LLC, Dissolved September 5, 2024
2023-05-11 | 20231511864 | Judicially Diss | Marcio Garcia Andrade     | Dencie Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231511865 | Judicially Diss | Marcio Garcia Andrade     | Roiuce Systems LLC, Dissolved September 5, 2024
2023-05-11 | 20231511866 | Judicially Diss | Marcio Garcia Andrade     | Bontere Store LLC, Dissolved September 5, 2024
2023-05-11 | 20231511867 | Judicially Diss | Marcio Garcia Andrade     | Exourten Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231511868 | Judicially Diss | Marcio Garcia Andrade     | Yasrenpi Virtual LLC, Dissolved September 5, 2024
2023-05-11 | 20231511869 | Judicially Diss | Marcio Garcia Andrade     | Flenac Center LLC, Dissolved September 5, 2024
2023-05-11 | 20231511871 | Judicially Diss | Marcio Garcia Andrade     | Blotere Store LLC, Dissolved September 5, 2024
2023-05-11 | 20231511872 | Judicially Diss | Marcio Garcia Andrade     | Dorof Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231511875 | Judicially Diss | Marcio Garcia Andrade     | Erzit Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231511876 | Judicially Diss | Marcio Garcia Andrade     | Ultrime Universal LLC, Dissolved September 5, 2024
2023-05-11 | 20231511879 | Judicially Diss | Marcio Garcia Andrade     | Terrove Store LLC, Dissolved September 5, 2024
2023-05-11 | 20231511881 | Judicially Diss | Marcio Garcia Andrade     | Lizaer Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231511886 | Judicially Diss | Marcio Garcia Andrade     | Demeteros Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231511887 | Judicially Diss | Marcio Garcia Andrade     | Zirko Business LLC, Dissolved September 5, 2024
2023-05-11 | 20231511888 | Judicially Diss | Marcio Garcia Andrade     | Rashurame Team LLC, Dissolved September 5, 2024
2023-05-11 | 20231511890 | Judicially Diss | Marcio Garcia Andrade     | Voltolos Tools LLC, Dissolved September 5, 2024
2023-05-11 | 20231511892 | Judicially Diss | Marcio Garcia Andrade     | Boreos Services LLC, Dissolved September 5, 2024
2023-05-11 | 20231511893 | Judicially Diss | Marcio Garcia Andrade     | Viridium Network LLC, Dissolved September 5, 2024
2023-05-11 | 20231511895 | Judicially Diss | Marcio Garcia Andrade     | Terrakium Group LLC, Dissolved September 5, 2024
2023-05-11 | 20231511898 | Judicially Diss | Marcio Garcia Andrade     | Ramoth Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231511900 | Judicially Diss | Marcio Garcia Andrade     | Ignivor Systems LLC, Dissolved September 5, 2024
2023-05-11 | 20231511903 | Judicially Diss | Marcio Garcia Andrade     | Allied Support LLC, Dissolved September 5, 2024
2023-05-11 | 20231511908 | Judicially Diss | Marcio Garcia Andrade     | Sexiest Services LLC, Dissolved September 5, 2024
2023-05-11 | 20231511909 | Judicially Diss | Marcio Garcia Andrade     | Uncle Express LLC, Dissolved September 5, 2024
2023-05-11 | 20231511911 | Judicially Diss | Marcio Garcia Andrade     | Tremor Royals LLC, Dissolved September 5, 2024
2023-05-11 | 20231511916 | Judicially Diss | Marcio Garcia Andrade     | Gauntlet Media LLC, Dissolved September 5, 2024
2023-05-11 | 20231511921 | Judicially Diss | Marcio Garcia Andrade     | Huffy Consulting LLC, Dissolved September 5, 2024
2023-05-11 | 20231511924 | Judicially Diss | Marcio Garcia Andrade     | Dance Networks LLC, Dissolved September 5, 2024
2023-05-11 | 20231512452 | Judicially Diss | Marcio Garcia Andrade     | Lusionpeap Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231512498 | Judicially Diss | Marcio Garcia Andrade     | Fortcocon Professionals LLC, Dissolved September 5, 2024
2023-05-11 | 20231512526 | Judicially Diss | Marcio Garcia Andrade     | Sacierchry Workbench LLC, Dissolved September 5, 2024
2023-05-11 | 20231512552 | Judicially Diss | Marcio Garcia Andrade     | Venusamo Agency LLC, Dissolved September 5, 2024
2023-05-11 | 20231512584 | Judicially Diss | Marcio Garcia Andrade     | Pikqwil Trading LLC, Dissolved September 5, 2024
2023-05-11 | 20231512620 | Judicially Diss | Marcio Garcia Andrade     | Furexfar Gear LLC, Dissolved September 5, 2024
2023-05-11 | 20231512621 | Judicially Diss | Marcio Garcia Andrade     | Apps Cloud LLC, Dissolved September 5, 2024
2023-05-11 | 20231512628 | Judicially Diss | Marcio Garcia Andrade     | Cloud Fil Tech LLC, Dissolved September 5, 2024
2023-05-11 | 20231512635 | Judicially Diss | Marcio Garcia Andrade     | Clear From LLC, Dissolved September 5, 2024
2023-05-11 | 20231512641 | Judicially Diss | Marcio Garcia Andrade     | Gruelpara Tools LLC, Dissolved September 5, 2024
2023-05-11 | 20231512664 | Judicially Diss | Marcio Garcia Andrade     | Grand Dreed LLC, Dissolved September 5, 2024
2023-05-11 | 20231512671 | Judicially Diss | Marcio Garcia Andrade     | Jepte Hard LLC, Dissolved September 5, 2024
2023-05-11 | 20231512678 | Judicially Diss | Marcio Garcia Andrade     | Soft Card LLC, Dissolved September 5, 2024
2023-05-11 | 20231512685 | Judicially Diss | Marcio Garcia Andrade     | Vim Dreed LLC, Dissolved September 5, 2024
2023-05-11 | 20231512692 | Judicially Diss | Marcio Garcia Andrade     | Indref Phone LLC, Dissolved September 5, 2024
